time,cost
0.06437897682189941,69172
0.17502260208129883,69011
0.17555952072143555,68985
0.17597675323486328,68914
0.17642688751220703,68906
0.17698359489440918,68874
0.17770886421203613,68801
0.17844438552856445,68800
0.17906546592712402,68709
0.1797475814819336,68415
0.1801464557647705,68414
0.1805868148803711,68392
0.29907870292663574,68332
0.30170607566833496,68211
0.30211663246154785,68187
0.30417561531066895,68170
0.30846643447875977,68160
0.31168031692504883,68099
0.3186476230621338,67983
0.3190319538116455,67921
0.3194897174835205,67770
0.3227195739746094,67704
0.3551597595214844,67702
0.35614514350891113,67533
0.3706507682800293,67491
0.41286516189575195,67467
0.43374085426330566,67458
0.43740344047546387,67409
0.4408266544342041,67382
0.4951205253601074,67345
0.5008242130279541,67338
0.5327277183532715,67318
0.5422666072845459,67299
0.5492746829986572,67129
0.5500142574310303,64822
0.5504484176635742,64750
0.5508263111114502,64582
0.551257848739624,64465
0.5541868209838867,64372
0.5545670986175537,64341
0.554948091506958,64237
0.6002583503723145,64217
0.6185376644134521,64180
0.6339375972747803,64155
0.6572325229644775,64144
0.6934444904327393,64073
0.7060797214508057,64050
0.7195191383361816,63926
0.7630758285522461,63904
0.7684597969055176,63725
0.7703466415405273,63712
0.7717249393463135,63637
0.7784473896026611,63626
0.7886841297149658,63569
0.7939908504486084,63555
0.7943928241729736,63550
0.8043699264526367,63541
0.8047809600830078,63440
0.8061864376068115,63216
0.8183972835540771,63202
0.8200817108154297,63186
0.8252127170562744,63178
0.8318700790405273,63065
0.8429348468780518,62986
0.8552951812744141,62959
0.8614399433135986,62874
0.8652963638305664,62606
0.8669717311859131,62557
0.8779561519622803,62522
0.8846452236175537,62425
0.8869538307189941,62383
0.8873655796051025,62329
0.8922398090362549,62295
0.8940210342407227,62277
0.8957586288452148,62240
0.8966853618621826,62225
0.9004456996917725,62036
0.9033119678497314,62028
0.9041407108306885,62016
0.9146871566772461,61912
0.9168219566345215,61889
0.9191751480102539,61846
0.9195542335510254,61793
0.9207751750946045,61783
0.9222769737243652,61717
0.9227292537689209,61674
0.9232289791107178,61615
0.923917293548584,61606
0.9243521690368652,61598
0.9247186183929443,61555
0.9251251220703125,61476
0.9255521297454834,61424
0.9259428977966309,61411
0.9265186786651611,61369
0.9270031452178955,61350
0.9275109767913818,61329
0.9279196262359619,61283
0.9282865524291992,61242
0.9286530017852783,61208
0.9290177822113037,61204
0.9293909072875977,61197
0.9297571182250977,61169
0.9301979541778564,61152
0.9337515830993652,60858
0.9350128173828125,60763
0.9680709838867188,60732
1.1778442859649658,60641
1.1783688068389893,60604
1.2526745796203613,60393
1.266833782196045,60392
1.3239545822143555,60366
1.3782873153686523,60267
1.384355068206787,60264
1.3847649097442627,60198
1.4116568565368652,60124
1.4528257846832275,60121
1.4738225936889648,60107
1.4905383586883545,60096
1.4910025596618652,60070
1.4940803050994873,60061
1.4992387294769287,60057
1.4999780654907227,60039
1.5005686283111572,59983
1.7463250160217285,59858
1.746767520904541,59784
1.7472124099731445,59746
1.7619655132293701,59623
2.04244065284729,59543
2.045673131942749,59472
2.0519018173217773,59427
2.6250433921813965,59355
2.657528877258301,59353
2.6896610260009766,59312
2.6901209354400635,59303
2.6915669441223145,59191
2.700148105621338,59161
2.7177820205688477,59094
2.719235897064209,59086
2.749391555786133,59027
2.769709348678589,58934
2.784240961074829,58927
2.805274724960327,58889
2.817122220993042,58858
2.8387739658355713,58847
2.8481409549713135,58814
2.9187142848968506,58789
2.9208977222442627,58762
2.9212889671325684,58734
2.922571897506714,58660
2.9276087284088135,58645
2.9317824840545654,58627
2.965094566345215,58561
2.9750349521636963,58514
2.9787778854370117,58511
3.058764696121216,58325
3.065737724304199,58315
3.0761427879333496,58303
3.0765159130096436,58292
3.0768837928771973,58244
3.2074906826019287,58208
3.2429680824279785,58207
3.262660503387451,58026
3.2794201374053955,57983
3.2798893451690674,57943
3.349799871444702,57907
3.418621778488159,57903
3.439345359802246,57858
3.640122652053833,57797
3.641606569290161,57732
4.078988075256348,57616
4.225327014923096,57561
4.32516622543335,57528
4.519411087036133,57468
4.9315595626831055,57406
5.425142049789429,57395
5.45745325088501,57350
5.4579126834869385,57300
5.532129526138306,57236
5.540606498718262,57231
5.5909600257873535,57127
