time,cost
0.0005810260772705078,15080
0.0011610984802246094,14739
0.001451730728149414,14432
0.0015153884887695312,13799
0.0019180774688720703,13409
0.0020821094512939453,13306
0.003756999969482422,13409
0.003832578659057617,13306
0.0053348541259765625,13306
0.007094860076904297,13613
0.007175445556640625,13306
0.008878469467163086,13613
0.008957147598266602,13306
0.009068965911865234,13306
0.010838985443115234,15501
0.010923147201538086,13306
0.012636899948120117,15501
0.012720108032226562,13306
0.012836933135986328,13306
0.014794111251831055,13613
0.01488804817199707,13306
0.016636133193969727,13613
0.016724586486816406,13306
0.016844987869262695,13306
0.018645048141479492,15501
0.018734455108642578,13306
0.020473241806030273,15501
0.02056288719177246,13306
0.020685195922851562,13306
0.022468090057373047,13613
0.02256321907043457,13306
0.022748947143554688,13326
0.02449345588684082,13306
0.026311397552490234,13326
0.026408910751342773,13306
0.02670764923095703,13306
0.027475833892822266,13326
0.029499530792236328,13306
0.03146958351135254,13326
0.03162026405334473,13306
0.03345489501953125,13326
0.03359365463256836,13306
0.03376054763793945,13306
0.03578829765319824,13613
0.03589987754821777,13306
0.037661075592041016,13613
0.037763357162475586,13306
0.03799080848693848,13306
0.039748430252075195,15501
0.03984832763671875,13306
0.0404658317565918,13653
0.042352914810180664,14065
0.042488813400268555,13653
0.04258990287780762,13306
0.04434919357299805,14842
0.04480409622192383,13306
0.04493570327758789,13653
0.046909332275390625,13653
0.048926353454589844,14877
0.04903864860534668,13653
0.04984426498413086,13306
0.05167531967163086,13613
0.051782846450805664,13306
0.051941633224487305,13653
0.05414009094238281,14879
0.054266929626464844,14792
0.0547027587890625,14790
0.054808616638183594,14031
0.0549473762512207,13633
0.05511212348937988,13613
0.05559110641479492,13306
0.057424306869506836,13613
0.057535648345947266,13306
0.059401750564575195,13306
0.06015467643737793,13653
0.06206989288330078,14065
0.06221771240234375,13653
0.06232881546020508,13306
0.06425142288208008,14842
0.0648033618927002,13306
0.06672382354736328,13653
0.0668938159942627,13306
0.06843400001525879,13306
0.07074975967407227,13613
0.07087421417236328,13306
0.0727226734161377,13613
0.07284379005432129,13306
0.07299423217773438,13306
0.07483839988708496,15501
0.07495737075805664,13306
0.07679414749145508,15501
0.07691240310668945,13306
0.07706260681152344,13306
0.07894468307495117,13613
0.07906484603881836,13306
0.08102273941040039,13613
0.08115005493164062,13306
0.08130478858947754,13306
0.08321166038513184,15501
0.08333230018615723,13306
0.08515453338623047,15501
0.08527803421020508,13306
0.08543515205383301,13306
0.087554931640625,13613
0.08768129348754883,13306
0.088104248046875,13928
0.09031367301940918,15362
0.09045219421386719,15275
0.09076213836669922,15209
0.0910177230834961,14615
0.09113574028015137,13819
0.09136128425598145,13799
0.0918271541595459,13306
0.09366011619567871,15466
0.09389114379882812,15620
0.0942373275756836,14251
0.09450912475585938,14081
0.09465885162353516,13613
0.09477639198303223,13653
0.09529590606689453,13306
0.09708642959594727,13306
0.09784102439880371,13928
0.09969830513000488,14663
0.09982466697692871,14703
0.0999755859375,13928
0.1000983715057373,13653
0.1008901596069336,13306
0.10296344757080078,14842
0.10356974601745605,13306
0.10597705841064453,13653
0.10616564750671387,13306
0.10640406608581543,13409
0.1082620620727539,13306
0.10988950729370117,13306
0.11174321174621582,13613
0.11186742782592773,13306
0.11222028732299805,13409
0.11438798904418945,13306
0.11637067794799805,13409
0.11649966239929199,13306
0.11669182777404785,13306
0.11861228942871094,15501
0.11874079704284668,13306
0.11908936500549316,13723
0.12001395225524902,13463
0.12442564964294434,15122
0.12575936317443848,13463
0.12600255012512207,13723
0.12791204452514648,13727
0.13004660606384277,13723
0.13018465042114258,13727
0.1303722858428955,13306
0.1305065155029297,13326
0.13242793083190918,13306
0.13437938690185547,13326
0.13451242446899414,13306
0.13470458984375,13653
0.13701438903808594,14065
0.13721752166748047,13653
0.13906621932983398,13653
0.1392838954925537,13673
0.1400926113128662,13326
0.14200353622436523,13633
0.142134428024292,13326
0.14234542846679688,13306
0.14253640174865723,13463
0.14439105987548828,13306
0.1445784568786621,13727
0.1451129913330078,13723
0.1473538875579834,13727
0.14926457405090332,13723
0.1493992805480957,13727
0.15001344680786133,13306
0.15187335014343262,13463
0.15200328826904297,13306
0.15250515937805176,13653
0.15528154373168945,14879
0.15543413162231445,14792
0.15556907653808594,14960
0.15604948997497559,14958
0.15618300437927246,14199
