time,cost
0.011050701141357422,45000
0.029078245162963867,44891
0.029310226440429688,44886
0.048763275146484375,44881
0.05011105537414551,44694
0.050371408462524414,44577
0.050573110580444336,44548
0.0514371395111084,44518
0.0517878532409668,44467
0.05349874496459961,44444
0.06410932540893555,44314
0.07668399810791016,44203
0.07749128341674805,44104
0.07811212539672852,43791
0.0831136703491211,43778
0.08383774757385254,43702
0.08427619934082031,43689
0.09584736824035645,43645
0.09741830825805664,43560
0.09927153587341309,43540
0.09945201873779297,43352
0.1020650863647461,43325
0.10335898399353027,43236
0.10493755340576172,43139
0.10512185096740723,43136
0.10550475120544434,43125
0.10684442520141602,43105
0.10705399513244629,43040
0.10740137100219727,42984
0.10814189910888672,42981
0.10876774787902832,42881
0.1090855598449707,42677
0.10997319221496582,42580
0.11050748825073242,42192
0.11102461814880371,42176
0.1119532585144043,41944
0.11213564872741699,41914
0.1123204231262207,41597
0.1126563549041748,41523
0.11289048194885254,41247
0.11319923400878906,40984
0.13899755477905273,40735
0.1470813751220703,40529
0.15761923789978027,40469
0.15785431861877441,40311
0.1605534553527832,40297
0.16228604316711426,40286
0.1624617576599121,40250
0.16433024406433105,40106
0.16466641426086426,39911
0.16784000396728516,39873
0.16807985305786133,39869
0.20559978485107422,39807
0.20698165893554688,39778
0.20722389221191406,39741
0.25865626335144043,39701
0.30950450897216797,39626
0.3751087188720703,39607
0.3792755603790283,39572
0.3811326026916504,39404
0.3819117546081543,39360
0.3886909484863281,39297
0.3900275230407715,39271
0.3905453681945801,39140
0.3923616409301758,39095
0.39284706115722656,39075
0.4001295566558838,39069
0.40236973762512207,39054
0.4042696952819824,38947
0.40874171257019043,38931
0.4234445095062256,38790
0.43210768699645996,38773
0.4329097270965576,38768
0.4332304000854492,38745
0.4428391456604004,38729
0.4433894157409668,38636
0.4498939514160156,38542
0.48497509956359863,38518
0.5481288433074951,38486
