time,cost
0.010790109634399414,45000
0.011087417602539062,44977
0.02094292640686035,44847
0.03339982032775879,44736
0.03409123420715332,44637
0.03468036651611328,44324
0.03946805000305176,44311
0.039984703063964844,44235
0.04123187065124512,44209
0.04635047912597656,44180
0.04904580116271973,44063
0.05296921730041504,44023
0.053475141525268555,44016
0.05420207977294922,44011
0.05436825752258301,43865
0.055082082748413086,43863
0.05647706985473633,43843
0.05664491653442383,43655
0.059345245361328125,43628
0.060695648193359375,43539
0.062390804290771484,43442
0.06256389617919922,43439
0.06293392181396484,43428
0.06423306465148926,43408
0.06445837020874023,43343
0.06481790542602539,43287
0.06538915634155273,43284
0.06570696830749512,43175
0.0665590763092041,43075
0.06702399253845215,42871
0.0675971508026123,42866
0.0682668685913086,42769
0.06910061836242676,42381
0.06976103782653809,42365
0.07076883316040039,42133
0.07094717025756836,42103
0.07113122940063477,41786
0.07146358489990234,41712
0.07174229621887207,41436
0.07204365730285645,41173
0.09839749336242676,40924
0.10767030715942383,40920
0.1090230941772461,40911
0.1099386215209961,40349
0.1172628402709961,40289
0.11745357513427734,40131
0.1201167106628418,40117
0.12193679809570312,40106
0.12212347984313965,40070
0.12394165992736816,39926
0.12428784370422363,39731
0.12695550918579102,39693
0.12719488143920898,39689
0.16142988204956055,39665
0.22794175148010254,39646
0.23356938362121582,39481
0.23485875129699707,39437
0.23966002464294434,39407
0.24193596839904785,39280
0.24323225021362305,39254
0.2437446117401123,39123
0.24565863609313965,39078
0.24614453315734863,39058
0.25344204902648926,39052
0.25563812255859375,39037
0.25760912895202637,38930
0.2621195316314697,38914
0.2772669792175293,38773
0.28680896759033203,38764
0.2966887950897217,38748
0.2972533702850342,38655
0.30379176139831543,38561
0.33855509757995605,38543
0.3391413688659668,38518
0.3993368148803711,38486
0.5952193737030029,38751
0.5987880229949951,38781
0.6002309322357178,38751
0.6337141990661621,38486
0.7979445457458496,38486
0.7988665103912354,38486
0.7990560531616211,38509
0.799217700958252,38486
0.8000586032867432,38486
0.8010077476501465,38486
0.8018734455108643,38486
0.8027403354644775,38486
0.8036279678344727,38486
0.8045780658721924,38486
0.8054444789886475,38486
0.8063101768493652,38486
0.8071737289428711,38486
1.0063095092773438,38537
1.006518840789795,38486
1.0074217319488525,38486
1.0082933902740479,38486
1.2067818641662598,38537
1.2069900035858154,38486
1.207855463027954,38486
1.2087509632110596,38486
1.2096364498138428,38486
1.2105209827423096,38486
1.2114057540893555,38486
1.212313175201416,38486
1.4307644367218018,38537
1.430983543395996,38486
1.4318938255310059,38486
1.4328877925872803,38486
1.634183645248413,38537
1.6343915462493896,38486
1.834636926651001,38537
1.8348486423492432,38486
1.8358402252197266,38486
1.836859941482544,38486
2.0397465229034424,38537
2.0400233268737793,38486
2.0411295890808105,38486
2.0422143936157227,38486
2.2480673789978027,38537
2.248270273208618,38486
2.24914288520813,38486
2.250026226043701,38486
2.250938653945923,38486
2.251821279525757,38486
2.448045492172241,38537
2.448258399963379,38486
2.4491398334503174,38486
2.450066089630127,38486
2.647291421890259,38537
2.6474947929382324,38486
2.6483564376831055,38486
2.6492714881896973,38486
2.6501569747924805,38486
2.651034355163574,38486
2.6519157886505127,38486
2.8474018573760986,38509
2.847601890563965,38486
2.8485121726989746,38486
2.8493945598602295,38486
3.0429418087005615,38509
3.043179512023926,38486
3.0440571308135986,38486
3.045161008834839,38486
3.240419626235962,38509
3.2406251430511475,38486
3.241485118865967,38486
3.437568187713623,38537
3.437770128250122,38486
3.438631772994995,38486
3.439514636993408,38486
3.635159730911255,38537
3.6353654861450195,38486
3.833207130432129,38537
3.833409070968628,38486
4.030405759811401,38537
4.030609846115112,38486
4.228186130523682,38537
4.22841739654541,38486
4.424954891204834,38537
4.425158977508545,38486
4.4260194301605225,38486
4.426903486251831,38486
4.4277849197387695,38486
4.624031066894531,38509
4.6242334842681885,38486
4.821428298950195,38509
4.821688890457153,38486
5.018957138061523,38509
5.019163608551025,38486
5.21571159362793,38509
5.2159154415130615,38486
5.41278862953186,38509
5.412991523742676,38486
5.610482931137085,38509
5.610745191574097,38486
5.807069778442383,38509
5.8073039054870605,38486
6.004446744918823,38509
6.004662275314331,38486
6.20240330696106,38509
6.202638149261475,38486
6.20353364944458,38486
6.399428606033325,38537
6.399634599685669,38486
6.59536600112915,38537
6.595573425292969,38486
6.596493721008301,38486
6.79182505607605,38509
6.792027473449707,38486
6.792975664138794,38486
6.793842792510986,38486
6.794774532318115,38486
6.990854501724243,38537
6.991063356399536,38486
7.202149152755737,38537
7.202360391616821,38486
7.3977320194244385,38537
7.397934913635254,38486
7.398783206939697,38486
7.399649381637573,38486
7.400607109069824,38486
7.401475429534912,38486
7.402341604232788,38486
7.4032065868377686,38486
7.599748611450195,38537
7.599960803985596,38486
7.7951500415802,38537
7.795355558395386,38486
7.796238422393799,38486
7.992775201797485,38509
7.993042469024658,38486
8.195927381515503,38509
8.196141481399536,38486
8.397514820098877,38509
8.397719860076904,38486
8.5935218334198,38509
8.59373140335083,38486
8.793658971786499,38509
8.793866634368896,38486
8.9905264377594,38509
8.990730047225952,38486
9.186737060546875,38509
9.186939716339111,38486
9.381507635116577,38509
9.381710767745972,38486
9.576618909835815,38509
9.57682180404663,38486
9.577760696411133,38486
9.773167133331299,38537
9.773370742797852,38486
9.976673364639282,38537
9.976885318756104,38486
9.977769613265991,38486
10.174564599990845,38509
10.17476487159729,38486
10.371622800827026,38509
10.37182354927063,38486
10.570753574371338,38509
10.570964336395264,38486
10.764650583267212,38509
10.76485300064087,38486
10.96030569076538,38509
10.960515975952148,38486
10.961379051208496,38486
11.156058549880981,38537
11.156257152557373,38486
11.15712571144104,38486
11.351112127304077,38509
11.351346254348755,38486
11.547102451324463,38509
11.54730486869812,38486
11.74303388595581,38509
11.743265390396118,38486
11.744236946105957,38486
11.939788818359375,38537
11.93999695777893,38486
11.940908670425415,38486
11.941792249679565,38486
12.1738920211792,38537
12.17410683631897,38486
12.370026111602783,38537
12.370225429534912,38486
12.566423416137695,38537
12.566624879837036,38486
12.762133598327637,38537
12.762340068817139,38486
12.959131002426147,38537
12.959370613098145,38486
13.1617751121521,38537
13.161977052688599,38486
13.359493255615234,38537
13.359694004058838,38486
13.555532693862915,38537
13.555736303329468,38486
13.752901077270508,38537
13.75310230255127,38486
13.753962516784668,38486
13.950318574905396,38509
13.950526714324951,38486
13.951387166976929,38486
14.147168159484863,38537
14.147377729415894,38486
14.343706130981445,38537
14.343952178955078,38486
14.539376497268677,38537
14.539578914642334,38486
14.736634492874146,38537
14.736836194992065,38486
14.737696170806885,38486
14.943950414657593,38509
14.944164991378784,38486
15.146633625030518,38509
15.146838903427124,38486
15.349708318710327,38509
15.349923133850098,38486
15.547212362289429,38509
15.547417163848877,38486
15.742370843887329,38509
15.742630004882812,38486
15.942511320114136,38509
15.942898273468018,38486
16.141258716583252,38509
16.14152193069458,38486
16.338346481323242,38509
16.338554620742798,38486
16.533379077911377,38509
16.533586025238037,38486
16.73887038230896,38509
16.73909306526184,38486
16.94584631919861,38509
16.9460608959198,38486
17.166921854019165,38509
17.16714358329773,38486
17.366960048675537,38509
17.367164373397827,38486
17.56325078010559,38509
17.563459157943726,38486
